,AKAP1,AKAP10,AKAP12,AKAP13,AKAP14,AKAP4,AKAP5,AKAP7,AKAP8,AKAP9,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAMK4,CAMKK1,CAMKK2,CKS1B,CKS2,DAPK1,DOK1,GIT1,GIT2,LCK,MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K5,MAP2K6,MAP2K7,MAP3K1,MAP3K11,MAP3K12,MAP3K13,MAP3K2,MAP3K3,MAP3K4,MAP3K5,MAP3K6,MAP3K7,MAP4K4,MAPK1,MAPK10,MAPK11,MAPK13,MAPK14,MAPK3,MAPK4,MAPK6,MAPK7,MAPK8,MAPK8IP1,MAPK8IP2,MAPK8IP3,MAPK9,MAPKAP1,MAPKAPK2,MAPKAPK3,MAPKAPK5,PACSIN1,PACSIN2,PACSIN3,PAK1,PAK2,PAK3,PAK4,PAK6,PDPK1,PKIA,PKMYT1,PKN1,PKN2,PKN3,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKACG,PRKAG1,PRKAG2,PRKAG3,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRKCA,PRKCD,PRKCE,PRKCG,PRKCI,PRKCQ,PRKCZ,PRKD1,PRKDC,PRKG1,PRKX,PTK2,PTK2B,PTK6,RPS6KA1,RPS6KA2,RPS6KA3,RPS6KB1,RPS6KB2,SH3KBP1,SKP1,SKP2,TAB1,TAB2,TAB3,TEC,WNK1,WNK2,ZAP70,Y
21,33.07111777,33.23061378,33.71911604,35.77146364,22.03041134,21.29250635,25.03612701,32.28995613,33.77709138,36.1091062,22.42737011,28.92659798,32.29464341,31.34952451,27.74830475,29.95789529,32.59291294,33.12271957,24.08986007,34.01683,30.52967,32.74534,33.73878,31.44315,33.30631,34.86786,34.01645,34.21013,32.23722,32.29043,30.7687,32.90103,33.11832,32.67247,34.03037,34.40633,32.58535,35.28066,32.77595,33.28514,32.94031,34.77993,34.42629,32.46816,29.02448,31.13254,33.97095,33.72469,22.18652,32.10689,32.10756,32.09565,30.28904,21.7955,33.50344,33.72789,32.69206,34.89127,31.35528,34.22244,22.6509,32.3414,30.12147,34.06981,33.21712,30.60107,31.5018,23.18019,34.29077,31.79923,29.81627,34.55478,34.27753,30.87077,34.56479,30.61009,32.54761,32.79922,34.33956,32.47157,21.47758,33.75492,34.9603,21.56296,37.3055,32.50264,33.61057,31.0577,32.78734,32.31872,31.68267,22.45731,31.84267,30.82519,31.02002,33.00932,34.59519,30.66492,30.48108,35.47529,33.86159,27.49902,32.45303,32.57371,34.6453,34.67578,32.55008,32.40462,37.61647,31.77013,30.80856,36.57401,31.60484,31.18355,35.9822,23.50917,29.44968,1
22,35.05598467,32.89989728,33.84576898,34.46210465,22.03041134,21.29250635,28.7473803,31.87016045,32.96646766,35.95268175,26.22165228,23.30613771,33.56445908,32.03189879,29.03924528,31.02382551,32.83051287,32.68554283,31.57484666,33.05844,32.34397,33.78841,34.00578,30.14718,33.01864,34.93337,33.61214,33.73914,33.02618,28.91118,32.35747,33.05003,32.98403,32.99007,33.80565,33.73453,32.79167,33.5396,32.32268,32.42143,31.22032,33.71256,34.05872,33.30902,30.01014,32.63386,32.75553,34.76838,22.18652,31.58603,32.47327,32.13727,30.74779,21.7955,34.2057,33.31048,32.77704,34.67059,33.01994,33.35544,22.6509,33.00806,31.60683,34.13755,33.09587,29.00236,33.46631,23.18019,34.16346,31.24774,29.4266,35.87205,34.86914,30.92313,33.86958,31.07071,33.46135,31.7183,33.31607,31.5016,21.47758,33.88018,36.20834,21.56296,37.03646,32.75444,33.40578,29.68931,31.52545,33.87435,29.5355,22.45731,33.38848,31.02513,32.38967,31.54882,34.28772,31.93549,32.83912,34.90734,32.51113,27.42561,34.08436,32.00641,34.18377,33.86472,33.35266,32.84844,37.03003,32.07228,31.4536,34.56534,32.41858,31.29764,35.49493,23.50917,29.27226,1
23,32.95247851,33.34348405,32.08308557,35.02442084,22.03041134,21.29250635,28.73698428,31.60019853,33.62891306,34.86509048,28.30717797,23.30613771,34.12064426,33.41507007,30.12602895,30.58395968,31.71365899,34.22663092,32.71932905,33.33444,31.80564,33.85051,34.23003,29.70495,33.94059,35.31891,33.41069,32.12672,33.11621,30.63891,31.66241,31.91321,32.74222,32.73324,31.42825,33.73514,31.9598,33.41382,31.95383,32.96185,31.96886,35.33572,34.97633,31.91168,30.73901,30.98178,33.0811,35.007,22.18652,31.94697,31.87147,33.19773,30.68964,27.87734,33.15499,33.35739,33.4223,35.89073,32.3164,32.66901,22.6509,33.09264,29.9802,33.92979,33.64559,28.93138,32.74099,26.75421,33.03902,31.74031,31.21664,34.28894,34.68376,29.95224,33.76716,30.4869,32.00332,31.52311,34.18212,32.33952,21.47758,33.35815,34.76127,21.56296,37.54324,32.56043,33.43645,29.72538,33.39808,31.44481,31.44516,22.45731,33.05136,29.40586,32.27615,31.50959,35.12967,32.54613,32.67082,35.27166,32.85121,26.07932,32.918,32.65341,34.30302,33.44112,32.66239,34.0209,37.22428,33.07518,32.22648,34.56065,31.28555,30.9881,35.67674,29.51531,30.35963,0
24,32.63557384,35.41087313,32.25149031,36.60678444,22.03041134,21.29250635,32.07046956,31.55530333,31.46489088,36.44818855,22.42737011,23.30613771,34.13358628,33.23885591,24.27460282,28.21846748,34.22947667,32.59236468,32.60508455,35.33849,30.98457,33.03823,34.03319,32.85464,33.3811,36.72799,33.32303,34.73701,34.95822,31.67225,32.64113,33.62115,33.74772,30.98462,31.23033,34.86509,32.89053,34.83682,33.14466,31.28092,32.07001,34.09404,32.90462,31.35712,24.47918,29.42169,32.81793,34.35892,22.18652,31.66022,30.76267,34.90624,23.4215,27.51936,33.89897,32.08432,34.42441,34.95954,34.27305,32.76265,22.6509,31.5394,23.56318,35.37664,35.04107,32.22176,29.41416,23.18019,34.27021,23.73929,21.99428,33.6734,34.60412,30.52933,34.24683,28.78349,30.93162,23.59567,32.71084,34.68487,21.47758,34.5892,33.13585,21.56296,38.18274,32.05495,34.54482,31.95933,31.93592,33.34379,30.44046,22.45731,34.25092,32.23539,30.11986,30.91483,34.08487,31.50217,35.01451,36.18098,33.95611,22.36402,33.46669,30.27482,36.69628,32.93538,32.59246,34.08504,36.93595,33.1654,28.45775,37.60012,33.04295,33.13915,37.38841,31.42348,31.65183,1
25,33.74055566,34.17940207,35.13146428,36.48389896,22.03041134,21.29250635,26.9635058,32.68000078,33.01957178,35.12141655,31.44966832,23.30613771,33.60484748,32.71977925,28.8283113,31.04393807,32.63979259,33.08580574,31.73487754,33.78727,32.65422,33.31755,33.5358,30.22918,34.66717,34.59203,34.08374,32.28396,32.84381,30.47875,31.27312,33.06953,34.33669,32.1732,30.42046,33.72662,32.483,33.3779,33.08803,32.4969,32.09119,34.93457,34.12669,31.12716,30.13755,33.19953,32.56151,34.135,22.18652,31.38159,32.01247,33.3978,30.14496,21.7955,34.23897,32.75476,33.37943,33.98664,32.71367,33.27201,22.6509,34.54948,26.91077,34.35955,33.61548,29.88918,32.4446,23.18019,33.96671,31.80708,29.01722,34.7902,33.15486,29.89106,34.20388,29.60532,33.37421,32.3888,33.92463,31.59371,21.47758,32.76153,35.30001,21.56296,37.38958,30.60135,33.70841,30.33485,33.13565,32.42878,31.38005,22.45731,33.66722,31.22912,32.66316,33.27405,34.86284,32.33003,31.45129,34.85997,34.15668,29.20202,32.4583,33.72122,35.14196,34.04244,32.23333,34.35234,36.47368,31.83646,28.84566,35.99588,31.95453,31.9667,36.52972,31.38286,32.09782,0
26,33.05612359,33.73434312,33.17610623,36.00243839,22.03041134,21.29250635,29.3471903,31.74345696,32.04935406,36.24592938,26.37717834,28.83870625,33.7960163,32.50360731,30.34657588,28.26341125,31.21506162,34.29132934,32.26880629,33.6466,30.60821,32.41428,34.08782,30.38519,32.62759,34.79064,32.59347,33.5546,32.41929,31.0769,33.00856,32.86047,32.14388,32.27317,33.12332,33.73262,32.12856,34.14663,33.62897,32.52253,32.33462,35.03536,34.0047,32.57127,28.88247,31.03609,33.29693,33.66825,22.18652,32.11642,31.84477,33.00956,30.4423,21.7955,34.85097,33.30926,33.13936,34.52937,31.39549,33.4703,22.6509,32.83663,30.76786,34.36007,33.75431,31.15749,32.78536,23.18019,35.04878,25.65816,29.09128,33.81763,35.058,31.34191,34.47131,30.57343,32.22843,31.8552,32.81979,33.53492,21.47758,33.97897,35.03139,21.56296,37.34311,32.55131,31.52034,29.30375,32.97674,31.44521,32.15854,22.45731,33.19286,32.48139,31.47009,31.21229,35.23846,31.77503,34.32388,35.27615,32.31999,26.29408,31.32669,32.79811,35.15216,34.04393,32.10332,33.27199,37.67285,33.15702,31.16644,36.16126,32.07078,30.95123,36.06,28.64447,29.30964,1
27,33.47320646,33.29876668,34.12565959,36.04524411,37.45577308,21.29250635,29.31296761,31.92818211,33.56246327,35.95576315,29.25559293,26.86536169,33.86913808,32.33705396,31.37064978,30.63546997,32.289735,32.21469687,32.32384009,33.90096,33.4062,32.94022,35.38374,28.93525,34.3477,36.28451,34.53661,32.05206,33.39044,32.76719,31.90219,33.03901,33.40317,33.15859,33.22691,33.56659,32.44871,34.90222,32.1817,33.9359,32.02268,35.69628,34.56683,31.63891,30.99684,32.21472,33.28495,34.37395,22.18652,31.54459,33.5391,33.56019,30.86277,27.42798,34.51269,32.18781,32.93529,34.58985,32.56252,34.01462,25.96298,33.19295,31.57147,34.43691,33.51686,28.83524,32.49011,23.18019,33.97736,23.73929,29.81073,34.74699,34.82667,32.63963,33.70605,30.26163,32.95329,31.33516,33.15557,31.77341,21.47758,33.06565,33.19617,21.56296,37.57882,30.93944,32.9088,29.34947,32.9236,31.85503,30.40422,22.45731,33.80078,30.87886,30.99258,33.79858,34.88123,32.88446,34.19125,35.46167,32.0521,27.89223,31.31523,33.57281,34.65193,33.94545,33.42837,34.12889,36.54505,32.35889,32.05451,33.96557,31.02926,30.41855,36.48938,26.15948,30.08602,0
28,33.67940773,33.41496962,32.2559432,36.09484526,22.03041134,21.29250635,25.03612701,31.97698864,32.45757063,36.18964901,22.42737011,23.30613771,33.77697192,32.02473645,30.11828809,29.84750475,31.08958766,32.83646957,32.2684708,33.34855,32.15264,32.66614,34.4018,30.16758,34.49824,34.77107,32.05823,32.32982,31.65123,31.3955,30.35385,32.86078,30.58791,32.44364,33.1816,33.43613,31.95288,35.33484,32.96463,31.95476,32.60902,35.49623,34.54801,32.95399,29.08315,30.48478,33.77131,34.36783,22.18652,32.30895,31.15208,32.46885,31.00254,21.7955,34.65619,31.70833,33.35261,34.06217,33.47274,33.95615,29.21073,31.42029,30.78891,34.63093,34.89603,32.21362,33.29201,29.94699,34.33689,23.73929,29.30827,34.28,33.31823,32.16665,34.39967,30.9342,31.61151,31.94686,33.34962,32.99055,21.47758,34.05799,33.21779,26.99026,36.98324,30.07051,32.39792,25.33568,31.81066,32.48138,32.30346,29.78823,33.75286,31.03648,30.90587,31.41177,33.79543,33.4006,31.52301,36.28838,31.50692,22.36402,33.03329,32.40023,34.57043,33.26762,31.62965,33.64644,37.11171,33.74836,31.73372,37.41867,33.01126,30.02301,35.78397,29.3821,31.05806,0
29,34.45243585,33.8570547,34.96393289,36.41965295,22.03041134,28.5366558,29.46488144,31.30399258,31.34564342,35.80593001,22.42737011,27.77041775,34.12760946,31.95295393,31.87964235,30.55154293,31.79203512,32.15781845,32.6622067,33.60096,31.42075,32.60083,33.50101,31.50859,33.05381,34.60172,34.0389,32.69588,31.74387,31.5402,31.8686,32.66857,31.68982,32.32426,33.09477,32.8509,32.24914,34.32889,32.64098,33.75072,32.5153,34.72908,34.12296,33.02175,30.70187,31.65236,33.06316,33.96021,22.18652,31.26261,33.43917,33.62352,31.35037,21.7955,34.32534,33.03454,33.96335,35.16533,32.62229,33.1167,30.66867,33.16357,29.97177,33.2432,33.58814,30.84303,31.83292,23.18019,34.28773,23.73929,30.49355,33.9416,34.86516,29.60183,33.49338,28.78688,31.77874,31.20449,33.29003,32.10745,21.47758,32.81928,34.51868,28.06665,37.13644,32.59316,33.27236,33.50733,32.93666,32.6599,33.19677,22.45731,33.76107,31.6331,30.68671,32.01138,34.95615,33.2391,33.46939,35.33909,34.16227,27.97273,32.56288,33.67221,34.69954,34.29678,31.61368,34.40556,36.08178,32.10918,30.95145,35.17224,31.92545,29.90768,36.03544,31.94848,32.48922,0
30,33.91148684,33.81209402,32.65410137,35.30293832,22.03041134,21.29250635,30.16023887,32.17715373,31.85232307,36.00442604,22.42737011,29.92067173,34.7714588,33.04702982,31.09112617,30.343745,31.59338536,34.1256642,32.61337864,33.91664,31.87356,32.85062,34.00144,31.85247,33.54535,35.06227,33.63452,34.43502,32.25962,29.8858,30.9801,33.74237,32.16611,31.17317,33.03269,34.19266,32.74063,33.21353,32.80818,30.66783,32.50886,35.0115,34.11035,33.70735,29.41638,31.31959,33.44996,34.2332,29.00318,31.4856,31.07672,33.79979,29.92939,27.80818,33.73702,33.4955,33.86693,34.63446,32.85325,33.16314,29.16547,32.8188,29.88945,34.42196,34.71942,31.5268,32.7947,28.942,34.06035,32.1577,29.69957,33.6789,34.16867,31.58858,34.23568,29.11542,33.30447,30.87056,33.50789,33.29521,21.47758,34.04235,34.2758,21.56296,37.75036,32.67124,32.7891,31.31689,33.13827,32.63272,31.29561,22.45731,33.8106,31.2876,31.62873,32.24419,34.33123,29.9759,32.87618,34.77538,33.19966,29.58434,32.98168,31.59516,35.56939,33.89936,31.73711,34.44089,37.66973,32.43431,30.16796,37.1691,33.18389,31.08034,36.42432,28.44411,31.72514,0
31,35.36027131,34.04972383,34.44958012,35.17163462,22.03041134,21.29250635,28.77659704,31.99060174,31.23399742,34.4977005,22.42737011,23.30613771,34.53057724,34.3002988,24.27460282,29.43368566,30.94701709,33.57943014,31.72808182,32.4174,33.40025,33.72862,35.56622,25.0887,32.74324,35.73534,33.86721,34.31364,31.68988,34.20199,30.94189,32.35363,33.34271,31.94641,34.70689,33.36884,32.93689,34.03814,32.9357,30.02376,31.89916,35.06292,34.49881,34.56399,24.47918,31.94652,33.81533,35.32657,22.18652,30.30784,31.29652,32.91157,30.06846,21.7955,34.42946,30.58282,32.80128,34.81635,33.40486,33.47503,27.78596,33.59098,32.30709,34.62536,33.82192,32.40639,32.17385,23.18019,32.73095,32.35641,31.65426,34.49528,33.35299,31.2057,33.73819,29.35813,30.81734,29.62215,34.85326,33.55439,21.47758,32.53657,34.00697,21.56296,37.52413,33.32222,32.15972,31.34356,32.98028,31.14076,31.95693,22.45731,34.10985,29.39273,32.5763,32.41193,34.43382,33.26444,31.79322,35.66653,31.52076,30.37423,33.2852,33.11919,34.15515,34.44999,32.63745,33.476,36.80142,31.52016,30.67152,36.12028,31.96186,31.97245,35.57355,31.68443,29.89147,1
32,33.87786193,34.02236911,33.65964794,35.07474774,22.03041134,21.29250635,30.17661127,31.02974276,32.22655406,35.3815365,28.036247,23.30613771,33.3427617,33.26978979,31.66526729,30.25628318,32.38699517,33.38312163,31.0481926,33.61097,33.40108,33.42142,33.94641,32.25944,33.41187,35.52449,33.63338,32.93452,32.06614,31.27116,32.09422,33.01666,32.74188,33.12216,33.02286,33.56984,32.31148,33.02488,32.22612,32.89745,31.81535,34.567,33.53109,32.47414,30.97531,31.86674,32.77245,34.26513,33.32878,31.24027,32.87606,32.40612,31.19009,28.35722,35.34528,32.05608,34.14109,34.67009,32.61445,34.01802,29.31628,33.41897,31.94782,33.06661,33.71724,30.32552,33.40145,32.41912,33.54702,30.92823,30.48641,35.24443,34.40966,29.73746,33.24617,30.2512,31.70615,30.64803,33.31137,32.36387,21.47758,32.89948,33.74194,21.56296,36.68383,32.64924,32.89537,31.30986,32.82514,32.07996,31.87131,22.45731,34.92855,31.43369,33.50588,32.0861,34.96478,31.93592,32.17121,35.39676,33.08419,27.1642,33.69209,32.95011,34.57998,33.6614,33.12449,34.20727,36.11374,32.20531,31.06611,35.75609,30.72562,31.80841,36.3404,29.76347,31.81041,0
33,32.4475359,34.37990929,33.7987739,34.59755583,22.03041134,21.29250635,29.55471457,32.19696625,32.1275279,35.03101589,22.42737011,29.3021662,33.41687028,32.07696354,31.22704656,27.17486034,31.83703214,33.05491896,31.48284922,33.1926,31.88689,31.51725,35.00513,30.37155,33.7735,34.53969,32.95969,33.81939,32.06638,29.46544,31.9167,32.77586,32.77894,31.91276,32.75003,33.44986,32.19049,32.87849,32.22975,31.54447,32.25874,35.03996,34.4336,33.57887,29.56198,31.64344,33.00053,34.56042,22.18652,31.98443,32.51719,33.37871,31.70834,28.17912,34.9786,33.12798,34.30259,34.91495,32.08397,32.69203,29.28849,32.47237,29.05011,34.54315,34.68656,31.54778,32.62645,23.18019,33.17191,29.39184,30.55092,33.80461,35.13473,31.07314,34.11317,30.41664,33.29822,30.17068,34.16057,33.53962,21.47758,33.47268,34.30812,21.56296,37.63786,32.12891,32.57626,27.62853,32.45815,31.54882,31.25679,22.45731,32.64658,31.00493,31.91032,32.11315,34.43937,33.30516,32.4836,35.62635,32.54504,27.23295,32.01158,32.35826,34.69041,33.49294,31.33605,33.85968,37.48465,32.85899,30.90542,36.46648,32.67315,29.67759,35.07777,29.60445,29.69816,0
34,34.08404341,34.30763822,34.86560546,35.57713752,22.03041134,21.29250635,30.74705085,33.0099106,31.58857228,35.08602554,22.42737011,30.4535,34.10183793,32.72882333,31.00393917,28.12382926,32.48929411,33.69745326,32.27917928,32.82116,30.30894,32.3585,33.92281,30.41662,33.56885,34.59637,33.55389,33.0956,32.95619,29.65571,30.3369,33.9226,32.78692,31.27082,34.01585,34.34984,31.65641,34.44288,32.89018,30.97781,33.11951,34.74091,35.31803,32.81476,28.17055,32.25683,33.67181,34.40064,26.64492,32.26662,30.95323,33.99083,30.88111,27.76438,31.77931,33.65161,33.81824,34.00973,32.0427,34.20577,27.37727,32.72864,32.25266,35.19004,34.11957,32.05092,32.32602,28.32515,33.58874,31.71318,30.28395,34.60182,35.20042,31.15496,34.58482,32.01306,33.68636,31.55133,33.71822,32.25519,21.47758,34.63596,33.78663,21.56296,38.22061,33.43591,33.23195,31.72504,30.93934,32.28204,31.05301,22.45731,33.59859,30.3773,32.47546,31.19419,35.18094,33.22037,32.58421,35.20929,31.59359,26.1659,32.9835,32.25238,35.98129,34.05011,31.16713,33.30157,38.47178,33.16463,31.98835,37.09745,33.84075,30.93933,36.76276,28.97861,29.95674,0
35,33.73219119,34.36400721,32.76226925,35.29663907,22.03041134,21.29250635,28.49467497,31.79586313,33.00498998,35.42190924,26.32322806,23.30613771,34.00116549,33.0771327,30.82177214,31.18851336,31.95022761,31.95698554,31.38994992,33.12004,31.81712,33.30147,34.1007,31.08277,33.83086,35.51242,33.33656,33.86426,33.0305,30.17074,31.41261,33.17629,32.20824,33.14074,32.62691,33.69159,32.84879,33.24437,32.28917,32.10995,31.8782,35.05476,34.60507,31.44901,30.5815,31.45506,33.73907,34.51871,22.18652,31.74059,32.48114,33.8527,30.67304,27.5719,33.70092,32.89422,33.27999,35.50438,33.73054,32.82066,22.6509,32.54891,28.74896,34.63602,34.51988,27.33116,32.72637,23.18019,33.19197,26.84436,30.13274,34.5113,34.37197,30.25452,33.74991,31.44073,32.35878,32.16397,33.76446,32.90469,21.47758,33.15083,34.21051,21.56296,37.36579,31.70697,32.4679,29.66351,32.74239,32.26692,30.12708,22.45731,32.83352,30.55423,31.72904,30.80482,34.18306,31.91086,33.52065,35.02006,32.88115,24.32004,32.94181,33.49207,34.36208,33.67743,32.37648,33.52655,37.27768,32.31793,30.65439,36.37922,31.94344,31.03897,36.04726,25.59217,31.59774,1
36,33.66242592,34.3902289,31.99599486,35.88797717,22.03041134,21.29250635,29.7324026,31.24614726,33.07049675,35.6649061,30.70706923,26.27998509,33.678258,33.05603749,30.74868534,30.52698055,31.55976833,34.78892584,32.80345376,33.31754,30.2736,32.82172,33.17823,30.14056,34.01182,35.08145,33.37327,33.59429,33.31347,28.86665,32.38118,32.16047,32.40387,32.23463,32.76856,33.24715,32.52737,34.42781,31.46042,33.3319,31.31571,35.30544,34.85124,28.54549,29.53088,32.52429,33.74872,34.51982,22.18652,32.21969,32.1916,32.76571,29.94472,26.93424,33.70507,32.96602,34.17527,35.02229,32.422,32.9755,22.6509,32.43263,30.35071,31.69179,33.00076,31.55523,32.34027,23.18019,33.07963,32.43295,29.93105,33.78528,35.04337,29.81474,34.25462,31.54642,31.41758,31.99212,32.70999,33.37066,21.47758,32.59408,34.92329,21.56296,37.38809,31.98087,32.94214,30.20287,33.69753,32.43152,30.60306,22.45731,33.5972,30.4796,32.96774,31.86251,35.18437,32.59256,33.61186,35.60546,31.7373,26.70984,32.55646,32.05254,35.07076,33.44809,32.14435,33.9936,37.12438,32.8041,31.20196,35.98491,32.89716,31.7353,35.44725,33.24901,29.00352,1
37,33.86751119,32.99351715,33.29024378,35.1214441,22.03041134,21.29250635,25.03612701,31.82544889,33.35613997,35.04966879,22.42737011,23.30613771,34.47684991,31.58085166,29.84576038,29.42524455,32.37085558,34.1186074,32.06816451,32.9302,33.07337,32.63636,35.41727,25.0887,33.24358,34.27851,33.5623,32.0169,32.20833,30.87714,31.33194,32.09932,32.92165,34.91844,31.54156,34.46833,32.75417,34.21968,32.45302,34.01179,31.81777,35.40219,33.80766,34.01558,28.88723,30.69087,33.0272,34.03045,22.18652,31.83819,33.86556,33.07517,30.39144,21.7955,35.55333,31.7864,33.44986,34.88661,32.63373,33.62408,22.6509,33.30073,30.91192,34.93133,32.56696,31.76712,33.67135,23.18019,33.47942,30.85193,30.45837,33.71847,34.78552,32.29085,33.34558,30.79033,33.00054,28.98091,34.2333,31.72025,21.47758,32.71718,34.09734,21.56296,37.41621,30.79487,32.60922,27.86535,31.97194,34.24211,31.8708,22.45731,33.08889,31.3842,32.0574,33.68803,33.86944,32.86641,32.49677,35.63514,33.08168,28.21824,33.08061,33.04696,34.25951,32.9101,32.67703,32.98806,35.48122,32.5339,30.91611,34.90097,32.25834,31.49495,36.00537,26.86388,28.38519,1
38,33.46328829,34.14560892,34.60561978,34.82000177,22.03041134,21.29250635,28.7315049,32.63624927,32.59305714,35.47225906,22.42737011,23.30613771,33.76143809,32.89602444,29.76475699,30.60913377,31.7086976,32.86137234,31.58687439,34.38307,30.6586,32.8147,34.50184,30.76676,33.98574,34.57211,33.44944,34.65386,34.02157,31.20347,30.901,32.72401,32.45637,32.45318,32.54312,34.14558,31.41484,34.75561,31.76219,31.62171,31.89233,34.8458,34.6157,33.57471,30.16494,32.71172,33.26744,33.07238,22.18652,31.47301,32.25758,33.04684,30.61509,29.7061,33.33375,33.53629,32.58728,34.3,32.66039,33.31773,30.21853,32.74893,29.88279,34.30773,34.31865,30.92573,32.99057,26.40947,34.14844,23.73929,31.03929,34.44223,34.43583,29.06888,33.43776,30.16664,32.4119,32.09271,33.69317,33.22592,21.47758,34.15421,33.50969,21.56296,37.82909,32.81867,34.47676,33.17825,33.45166,31.42318,32.34357,22.45731,34.77475,31.7183,31.80124,32.13433,34.19797,32.14986,30.81812,34.30368,33.14909,30.87108,32.41056,32.13991,35.15739,33.80753,31.29275,32.89354,37.17303,32.66277,31.00179,36.73541,30.99935,32.32337,35.24239,28.5589,29.53831,1
39,34.12940078,33.29317365,31.91655772,35.18017942,22.03041134,21.29250635,27.7907825,31.8091789,33.09498698,35.87235179,27.12411489,23.30613771,33.53542355,32.94284345,28.82453712,28.05738476,31.73608661,31.29640407,31.51937382,34.30316,31.84673,33.57831,34.0205,29.27307,33.12008,34.94119,32.70113,32.90336,32.93998,29.68232,33.10127,32.98529,32.72541,32.27855,33.99787,33.55684,32.43881,32.81665,31.75654,32.51773,32.15685,35.95855,33.33549,31.53655,29.52079,31.31765,33.74869,33.27677,22.18652,31.82302,32.38453,33.14815,29.94761,24.46537,35.13743,33.31001,33.85243,34.81262,32.09067,33.7165,25.11577,32.35098,30.00599,33.25914,34.13373,32.59171,32.77785,27.86151,34.57192,23.73929,29.02584,34.34746,34.82986,30.12397,34.97777,30.49283,32.17362,32.13273,32.89505,32.16876,21.47758,32.76069,34.42802,21.56296,36.48067,32.52838,32.55728,30.40379,33.69377,31.85404,31.6754,22.45731,33.02897,31.47942,31.2112,31.86206,32.88293,33.94627,32.1702,35.67533,32.99903,25.09405,32.3546,32.64491,35.06435,34.52632,31.42313,33.67186,36.76208,32.40136,30.8807,35.10821,32.73262,30.54932,35.43162,27.57525,30.27606,1
40,34.13916991,34.62234439,34.4569496,34.90147816,22.03041134,21.29250635,29.21215333,32.86379482,33.50396467,35.62850164,22.42737011,23.30613771,34.79017865,32.88735851,24.27460282,29.0780941,32.43331186,34.66310657,31.73158457,32.75065,30.22627,34.01758,33.27119,28.56292,33.68341,34.93938,34.72327,34.30669,33.77886,30.34792,31.11125,34.83501,34.70776,33.22046,32.56832,34.28075,32.99622,34.96015,30.9732,32.25283,31.41548,35.23598,34.51824,34.60817,28.602,34.39483,33.24722,33.89535,22.18652,31.36196,32.81445,31.83553,32.03387,29.17139,32.80666,33.78019,34.45958,33.86605,33.48308,34.47246,22.6509,34.04791,31.45991,33.19528,32.66515,24.16067,33.9393,28.75239,34.23791,32.75083,30.64424,34.50707,34.76413,28.6436,33.77856,31.08377,33.07988,30.64214,33.25333,32.79479,21.47758,33.13734,33.9629,21.56296,37.662,33.75488,32.82219,32.62854,33.18512,30.56645,31.81202,30.79018,36.04592,30.31233,33.57259,30.75198,35.35383,28.6006,30.11295,35.23977,32.87004,22.36402,33.19763,30.92864,34.35369,33.64285,32.96086,31.96078,36.42841,32.45953,30.88721,35.99366,32.24685,28.73157,36.6996,32.70336,21.91171,0
